57,57,3
62,188,2
74,1502  
74,1502  
74,650  
74,650  
74,650
# comment
74,650  
74,650  
80,83  
100,100  
100,138  
100,1540  
100,1540  
100,212  
100,212  
100,450  
100,724  
100,724  
100,724  
100,724  
138,138  
301,762  
419,539  
419,539  
650,1502,1	lower bench surface
700,1540,1,N	upper bench surface
